RowID,ProductPhysicalSource,DiagnosticPhysicalSource,DestinationEndpoint,Rule,Severity,SourceClock,DestinationClock,Exception,SemanticFamilyOrSupportSet,GoverningToken,Protocol,EarliestUseBarrier,ReplacementGroup,ProofClass,RowDisposition,EvidencePath
CDC1-CHG-0225,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[24]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0225.json
CDC1-CHG-0226,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[25]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0226.json
CDC1-CHG-0227,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[26]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0227.json
CDC1-CHG-0228,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[27]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0228.json
CDC1-CHG-0229,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[28]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0229.json
CDC1-CHG-0230,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[29]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0230.json
CDC1-CHG-0231,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[2]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0231.json
CDC1-CHG-0232,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[30]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0232.json
CDC1-CHG-0233,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[31]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0233.json
CDC1-CHG-0234,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[3]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0234.json
CDC1-CHG-0235,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[4]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0235.json
CDC1-CHG-0236,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[5]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0236.json
CDC1-CHG-0237,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[6]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0237.json
CDC1-CHG-0238,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]/C,G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C,G2B_ONECH_C2H/shadow_last_channel_reg[7]/CE,CDC-1,Critical,nvp_vclk1,userclk1,Max Delay Datapath Only,"[{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""0"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""1"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""2"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""},{""Field"":""COMMIT_PHASE"",""LeafFamily"":""RESET_COMMIT_STABLE_PAYLOAD"",""ParentFamily"":null,""Slot"":""3"",""SourceClock"":""nvp_vclk1"",""UseRole"":""RESET_RETURN_COMPLETION""}]","[""commit_sync2_axi[3:0]_completion_barrier"",""transport_ack_sync2_axi_and_commit_sync2_axi_completion""]","[""transport request/ack plus synchronized commit completion"",""transport request/ack plus synchronized four-slot commit equality""]","[""GROUP_13_EARLIEST_USE_GE_32NS_AND_6NS_SETTLING_CAP""]","[""GROUP_13_CHECK_4_RESET_ABANDONED_COUNT_STABLE_PAYLOAD"",""GROUP_13_CHECK_5_RESET_COMMIT_PHASE_COMPLETION_BARRIER""]",SAME_FAMILY_REPRESENTATIVE_EQUIVALENCE,PASS,cdc/destination-cone-row-evidence/CDC1-CHG-0238.json
